TimeClockChangeId,LocationId,LocationExternalId,LastModifiedDate,LastModifiedByEmployeeId,LastModifiedByExternalEmployeeId,EmployeeId,EmployeeExternalId,TimeClockId,ClockType,ClockTimeBeforeChange,ClockLocationIdBeforeChange,ClockLocationBeforeChange,ClockWorkRoleIdBeforeChange,ClockWorkRoleBeforeChange,ClockSourceBeforeChange,ClockNoteBeforeChange,ClockTimeAfterChange,ClockLocationIdAfterChange,ClockLocationAfterChange,ClockWorkRoleIdAfterChange,ClockWorkRoleAfterChange,ClockSourceAfterChange,ClockNoteAfterChange,EventType
2fd7088b-2ede-49cd-a582-4d5f6918d3dd,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:12,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,5f8169f9-3060-4bbc-9cd4-6187987a37d9,ShiftEnd,,,,,,,,2024-11-09T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
84032f79-15a8-45d2-a89b-df978a19e3d9,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:29:23,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,661fd755-74cb-4527-bb53-b99ea44edc13,MealBreakBegin,,,,,,,,2024-11-07T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
401103f4-6a7f-4f72-9300-d0cc48308e82,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:29:21,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,678d8d7d-5563-4708-a119-b58a5c3e759e,MealBreakEnd,,,,,,,,2024-11-04T19:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,Create
3df86865-70ba-442f-8e62-cbeccfda7f8e,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:12,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,68208453-71f2-4868-a22b-621ac4dc70e9,ShiftEnd,,,,,,,,2024-11-08T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
f800daa7-0160-47b5-9bc1-522c44103e3a,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T13:50:05,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,23112c47-ebbb-4ffd-a82e-d6428e56378f,837003,70ab5b5d-2adf-45a2-ada6-1180c9d73ec3,MealBreakBegin,,,,,,,,2024-11-08T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
dc88792e-4e3f-4f76-b895-92ff3dd892ae,181a5b4b-c7d3-464c-a091-d7ce5ed4361e,1358,2024-11-08T18:10:02,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,23112c47-ebbb-4ffd-a82e-d6428e56378f,837003,7e5b26b9-9740-41dc-812a-de47cc43a1ee,ShiftEnd,,,,,,,,2024-11-08T03:00:00,181a5b4b-c7d3-464c-a091-d7ce5ed4361e,1358,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
ff05dfab-45b5-4b7c-b90b-5ad1fc6f47f6,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T18:14:47,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,e7faaa4e-5a90-42ca-8f57-c0447aa6ed79,792439,9ad913af-13dc-4408-86c1-b97bc147f460,MealBreakEnd,,,,,,,,2024-11-05T07:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,13769782-f035-4816-ab0f-bbd8a4b35e69,remodel,CONSOLEUI,,Create
d617a569-6bec-4a7e-8549-7fee114b25e7,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:13:14,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,4a92e71a-ecb7-4850-8646-84ccf20b00d4,812334,9b16da55-b823-49d9-a888-d584807fd2cd,MealBreakBegin,,,,,,,,2024-11-03T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
8859d576-284c-4eba-8632-1457770d9f0a,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:29:23,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,9c3a78b1-72b0-418a-8fae-c26375869a5c,MealBreakEnd,,,,,,,,2024-11-07T19:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
d0477068-b4da-4b24-966d-d0dddec202bb,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:04:29,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,60d80c8a-ca3a-4855-9d6b-ef5df17c8509,823206,9d6438ff-e51a-4a87-bd81-002058c015a5,MealBreakBegin,,,,,,,,2024-11-03T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
02e0c23d-80a9-430a-8268-508be7d73def,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:12,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,a29dfaea-06ca-4939-95e4-aa0414de6453,ShiftBegin,,,,,,,,2024-11-07T16:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
3aaf4ac4-4975-4228-8703-54ff336ef6e0,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:31:56,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,a2c19b9a-8388-4b9f-9439-17ce3c06208d,ShiftEnd,,,,,,,,2024-11-09T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
17bf34d6-77ce-40ec-897a-35b1bbb76ddd,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T18:10:02,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,23112c47-ebbb-4ffd-a82e-d6428e56378f,837003,a50471c7-a955-42f0-a39d-1e47fdcdcfc0,ShiftBegin,,,,,,,,2024-11-07T16:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
aa1ac69a-8341-4fb8-b5cb-ee39db11bab1,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T18:10:02,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,23112c47-ebbb-4ffd-a82e-d6428e56378f,837003,a611cb58-6f52-4995-a15c-51e93abee462,ShiftEnd,,,,,,,,2024-11-07T20:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
9d2dbd42-cfe3-4cc8-9f77-6af79e1decd9,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T13:50:05,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,23112c47-ebbb-4ffd-a82e-d6428e56378f,837003,b87ac0d9-e2c5-44e1-bcf3-e746bd3d4b09,ShiftEnd,,,,,,,,2024-11-09T02:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
dc9ab073-1030-4ac9-86a1-e7b3de631948,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:29:21,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,ba50b955-b603-4ad5-904f-524a45cbbb62,MealBreakBegin,,,,,,,,2024-11-05T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,CONSOLEUI,,Create
a0d7e30e-c288-418b-a593-04c74635a215,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:04:29,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,60d80c8a-ca3a-4855-9d6b-ef5df17c8509,823206,bbbb48fc-de0f-4594-82ec-9d0c537e1e30,ShiftEnd,,,,,,,,2024-11-04T02:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
90264dd7-3219-4e9e-98b7-f20fd6610e93,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T18:14:47,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,e7faaa4e-5a90-42ca-8f57-c0447aa6ed79,792439,c76f5af5-16b1-43fc-b228-33ef305bc5f7,ShiftEnd,,,,,,,,2024-11-05T14:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,13769782-f035-4816-ab0f-bbd8a4b35e69,remodel,CONSOLEUI,,Create
f0945f2c-f074-472d-af1b-f185a07839bb,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:31:06,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,ca6901c5-e077-47b8-abbc-59866b3a62fd,ShiftEnd,2024-11-05T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,2024-11-05T00:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,ApproveReject
ed180808-8fba-4144-a8c4-7b6fc92d628b,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:29:21,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,cc7307fa-788d-40ba-87f7-9f49c2c317a3,MealBreakBegin,,,,,,,,2024-11-04T19:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,Create
01077104-01e5-4fb8-b367-2439d14b67f5,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:31:08,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,cd877bb3-ac41-447c-9631-d0e7ce036608,ShiftEnd,2024-11-08T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,2024-11-08T00:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,ApproveReject
56e8198b-bc7c-4f1f-9270-bb27a242ac9c,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:09,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,ced231f5-9598-4969-b311-a18c9fdfe43f,ShiftEnd,,,,,,,,2024-11-05T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,Create
e2a4ab24-bc7d-44f4-b150-54912ef17b7d,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:31:07,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,d740b22a-30d0-47d6-bb07-3ba5a09572c2,ShiftEnd,2024-11-07T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,2024-11-07T00:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,ApproveReject
21886955-c296-41ab-b827-13cb88a83d1a,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:31:07,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,db6e694e-1660-4cf2-ab4c-0849d0ba1b22,ShiftEnd,2024-11-06T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,CONSOLEUI,,2024-11-06T00:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,CONSOLEUI,,ApproveReject
6357fdab-32e5-4789-9d4c-f0b6dd0e85e4,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:13:14,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,4a92e71a-ecb7-4850-8646-84ccf20b00d4,812334,ddbc55a6-b71b-439c-a660-2f4ed7b08176,MealBreakEnd,,,,,,,,2024-11-03T19:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
bbd6df29-718b-4bc5-aa71-bc14eb8c256c,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:09,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,de0f7660-eb6f-4e0b-95f1-8732deb19692,ShiftBegin,,,,,,,,2024-11-04T16:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,Create
d5665903-25fa-424e-871d-8f59ee230b72,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:29:38,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,de3f197a-0b1f-4f33-99b8-31693f45690f,MealBreakEnd,2024-11-04T19:30:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,2024-11-04T19:20:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,ApproveReject
01573bae-4f45-4f8e-b438-09f21c17694f,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:11,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,ec16c0c9-fe74-4686-bcbd-d7984a2f3738,ShiftEnd,,,,,,,,2024-11-07T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
b24afbfd-0897-4d66-8b76-b44cc3e38f23,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:04:29,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,60d80c8a-ca3a-4855-9d6b-ef5df17c8509,823206,eebd7edb-c039-4199-9551-de1c3ea1b487,ShiftBegin,,,,,,,,2024-11-03T16:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
9a043515-02f9-464e-acf0-fcb8c7f13ce1,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:10,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,f5d95371-e8f1-4e00-aeac-e5c19d9a0034,ShiftEnd,,,,,,,,2024-11-06T01:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,CONSOLEUI,,Create
82479f70-4a18-4c4f-9db9-202a3c5ac89c,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:31:56,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,f9df1cdd-a4f4-4485-84f5-d9efa6674c44,ShiftBegin,,,,,,,,2024-11-09T16:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
c24c79f6-6929-481f-8f68-a05b6eab466b,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:13:14,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,4a92e71a-ecb7-4850-8646-84ccf20b00d4,812334,fbc7e0b5-beac-4661-aed3-7a69e82c656f,ShiftEnd,,,,,,,,2024-11-04T02:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
10dca3e9-70ba-4481-890f-b55106edcbea,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,2024-11-08T14:28:11,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,72c2206d-df44-4b9f-b5cc-7d1e4f8a9ab8,811107,fe9e04ca-3534-4be2-bd06-5991b947ae67,ShiftBegin,,,,,,,,2024-11-06T16:00:00,4efb05e3-cfb9-4802-b795-669bde1f2555,1360,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
70eaaa18-e194-4131-b1ab-7b7ba79198a6,ab663842-d9d8-4884-a584-3b35ba8a0438,1359,2024-11-11T17:43:38,3ded0cae-a845-43fd-86b4-2c45cc4abe33,,785817e5-335e-4f4a-97fa-eeb8fc8ef87b,831555,101e1774-89ba-493a-903c-5788aaaa2d34,ShiftEnd,,,,,,,,2024-11-10T21:00:00,ab663842-d9d8-4884-a584-3b35ba8a0438,1359,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
